valor,horario,localizacao,tipo_transacao,fraude
5.92,22,Rio de Janeiro,Cartão Débito,sim
185.83,21,Brasília,Cartão Crédito,não
100.75,1,Salvador,Cartão Crédito,sim
70.96,7,Porto Alegre,Boleto,não
403.39,9,Rio de Janeiro,Cartão Débito,não
274.67,8,Brasília,Pix,não
390.06,23,São Paulo,Pix,não
136.63,17,Rio de Janeiro,Pix,não
28.07,7,Porto Alegre,Cartão Crédito,não
238.29,18,Brasília,Cartão Crédito,não
46.15,2,Porto Alegre,Boleto,não
116.4,8,Rio de Janeiro,Boleto,não
13.44,12,São Paulo,Pix,não
348.95,8,Rio de Janeiro,Pix,sim
26.92,19,Brasília,Pix,não
466.81,11,São Paulo,Boleto,não
399.36,22,São Paulo,Cartão Crédito,sim
124.94,12,São Paulo,Cartão Crédito,não
272.8,7,Recife,Pix,sim
193.22,14,Brasília,Pix,não
324.99,12,Recife,Cartão Crédito,não
113.06,20,Porto Alegre,Pix,não
308.18,12,São Paulo,TED,não
124.15,16,Recife,Pix,sim
565.93,14,Rio de Janeiro,Boleto,não
133.25,21,Recife,TED,não
124.21,18,Curitiba,Pix,não
307.49,2,Porto Alegre,Boleto,não
344.72,13,São Paulo,TED,não
161.71,9,São Paulo,Pix,não
39.64,16,Salvador,Cartão Crédito,não
126.13,7,Porto Alegre,Cartão Crédito,não
688.86,17,Porto Alegre,Pix,não
279.66,11,Brasília,Pix,não
333.37,16,Rio de Janeiro,Pix,não
6.68,22,Salvador,DOC,não
126.17,10,Porto Alegre,Cartão Crédito,não
208.04,8,Salvador,Pix,não
354.43,21,Porto Alegre,TED,não
10.11,23,Salvador,Pix,não
382.7,23,Brasília,Indefinido,não
158.99,22,Porto Alegre,Pix,não
43.96,14,Recife,Cartão Débito,sim
76.33,8,Curitiba,Boleto,não
66.24,11,Curitiba,Pix,não
151.37,10,Curitiba,Cartão Crédito,não
10.61,16,Porto Alegre,Pix,não
34.52,5,Salvador,Pix,não
335.0,7,Curitiba,Cartão Débito,não
28.45,9,Rio de Janeiro,Pix,não
53.16,14,Recife,Cartão Débito,não
120.8,3,Curitiba,Boleto,sim
145.6,17,São Paulo,Cartão Débito,não
288.45,10,Porto Alegre,Cartão Crédito,sim
118.6,8,Recife,Pix,não
312.0,8,Rio de Janeiro,Cartão Crédito,não
192.65,7,Curitiba,Pix,não
24.0,2,Rio de Janeiro,Boleto,não
34.0,20,Porto Alegre,DOC,não
114.91,17,Curitiba,Cartão Crédito,não
101.13,13,São Paulo,Cartão Crédito,não
272.16,2,Recife,Cartão Crédito,não
173.85,16,Salvador,Cartão Crédito,não
98.25,3,São Paulo,Cartão Crédito,não
37.45,20,Curitiba,TED,sim
51.45,17,Brasília,Cartão Crédito,sim
171.37,14,Recife,Cartão Crédito,não
110.13,18,Rio de Janeiro,Cartão Crédito,não
144.69,21,Curitiba,Cartão Débito,não
37.43,5,São Paulo,Pix,não
217.48,14,Porto Alegre,TED,não
382.84,6,Salvador,Cartão Crédito,sim
59.66,11,Brasília,Pix,não
135.26,15,Salvador,DOC,não
742.04,8,Porto Alegre,Cartão Crédito,não
81.07,19,Curitiba,Pix,não
180.8,4,Rio de Janeiro,Cartão Débito,não
18.91,10,São Paulo,Cartão Débito,não
186.29,1,Recife,Pix,não
18.78,21,Brasília,Cartão Crédito,não
639.99,15,Curitiba,Pix,não
251.52,3,Curitiba,Cartão Crédito,não
310.38,4,Curitiba,TED,não
243.55,6,Curitiba,Cartão Crédito,não
178.19,5,São Paulo,Pix,não
119.54,23,Recife,Boleto,não
390.91,21,Rio de Janeiro,Cartão Crédito,não
628.55,9,Brasília,Pix,não
138.24,13,Salvador,Cartão Crédito,não
536.29,7,Curitiba,Cartão Débito,não
175.09,13,Porto Alegre,Boleto,não
154.6,13,Curitiba,Cartão Crédito,não
121.2,19,Recife,DOC,não
46.96,22,Recife,Boleto,não
0.75,2,São Paulo,Pix,não
55.28,0,São Paulo,DOC,não
142.56,8,Porto Alegre,Boleto,não
95.59,8,Porto Alegre,Boleto,não
119.02,21,São Paulo,Pix,não
788.99,1,Brasília,Pix,sim
86.24,15,Porto Alegre,Cartão Crédito,não
120.36,7,São Paulo,Pix,não
28.66,5,Curitiba,TED,não
9.83,22,São Paulo,Pix,sim
298.7,12,Salvador,DOC,não
169.11,0,Brasília,Cartão Débito,não
286.01,18,São Paulo,Cartão Crédito,não
32.47,14,São Paulo,Pix,não
169.65,0,Curitiba,TED,sim
58.51,9,Porto Alegre,Cartão Débito,não
51.77,0,Curitiba,Cartão Crédito,não
,11,Salvador,Pix,não
27.93,10,Salvador,Cartão Crédito,não
74.0,16,Curitiba,Pix,não
24.86,3,São Paulo,DOC,sim
851.73,22,Curitiba,Pix,não
73.82,6,Recife,Cartão Débito,não
27.93,11,Rio de Janeiro,Cartão Crédito,não
44.4,12,Rio de Janeiro,Pix,não
177.2,4,Curitiba,Boleto,não
13.24,5,Porto Alegre,Pix,não
396.73,1,Brasília,Pix,não
651.42,20,Salvador,TED,não
56.67,6,Curitiba,Boleto,não
119.6,13,Porto Alegre,Pix,não
4.48,21,Curitiba,DOC,não
204.73,13,São Paulo,DOC,não
106.86,9,Salvador,Boleto,não
62.96,3,Salvador,Pix,não
46.35,2,Porto Alegre,Pix,não
212.28,22,Salvador,Pix,não
107.65,13,Brasília,TED,não
39.61,5,Curitiba,Boleto,não
233.66,22,Recife,Cartão Débito,não
166.52,14,Porto Alegre,Pix,não
391.33,7,Rio de Janeiro,Boleto,não
24.99,4,Porto Alegre,Pix,não
308.04,2,Recife,Pix,sim
223.88,2,Salvador,DOC,não
24.44,12,Recife,Cartão Crédito,não
237.37,1,Salvador,Cartão Crédito,não
116.52,23,Recife,Cartão Crédito,não
580.03,0,Brasília,Pix,sim
30.54,11,Brasília,Boleto,não
,7,Porto Alegre,Cartão Crédito,não
96.25,18,Brasília,DOC,não
628.45,8,Rio de Janeiro,Cartão Débito,não
80.09,13,Salvador,Pix,não
655.01,17,São Paulo,Cartão Crédito,não
463.51,9,Porto Alegre,Pix,não
63.05,8,Curitiba,Boleto,não
325.46,5,Curitiba,Boleto,sim
1085.42,0,Porto Alegre,Pix,sim
58.25,4,São Paulo,Cartão Débito,não
114.82,9,Curitiba,Pix,não
146.87,12,Porto Alegre,Pix,não
69.89,21,Porto Alegre,Cartão Crédito,não
3.08,22,Recife,Pix,não
49.73,3,Rio de Janeiro,TED,não
66.24,0,Curitiba,Cartão Crédito,não
117.25,20,Rio de Janeiro,Cartão Crédito,sim
37.53,1,Salvador,Cartão Débito,sim
413.11,23,Porto Alegre,Cartão Crédito,não
244.1,3,São Paulo,Cartão Crédito,não
17.81,16,Porto Alegre,Cartão Débito,não
210.02,9,Curitiba,Boleto,não
212.06,22,Rio de Janeiro,Pix,não
625.72,11,Recife,Cartão Crédito,não
0.61,1,Recife,Pix,sim
56.99,2,Porto Alegre,Pix,não
525.64,13,São Paulo,Cartão Crédito,não
,14,Salvador,Cartão Débito,não
255.01,12,Brasília,TED,não
290.28,8,Curitiba,Pix,não
19.19,1,Porto Alegre,TED,não
144.26,18,Recife,TED,não
52.68,15,Recife,TED,sim
39.99,10,São Paulo,Boleto,não
332.47,11,Recife,Pix,não
29.01,0,Curitiba,TED,não
126.47,1,São Paulo,Cartão Crédito,não
558.0,15,Rio de Janeiro,Cartão Crédito,não
41.12,1,São Paulo,Pix,não
763.28,18,Salvador,DOC,não
1033.04,9,Curitiba,Pix,não
162.21,18,Salvador,Cartão Débito,não
37.3,9,Curitiba,Pix,não
75.99,15,Rio de Janeiro,Cartão Débito,não
,12,Porto Alegre,Cartão Crédito,não
74.02,15,São Paulo,Boleto,não
65.88,17,Curitiba,Pix,não
716.76,23,Curitiba,Cartão Crédito,não
33.3,7,Rio de Janeiro,Pix,não
264.35,23,Brasília,Pix,não
0.08,17,São Paulo,Pix,não
181.36,12,Curitiba,Boleto,não
495.25,6,Recife,Pix,não
67.92,20,Rio de Janeiro,Cartão Débito,não
41.04,22,Brasília,Pix,não
210.93,23,Brasília,Cartão Crédito,não
249.38,17,Rio de Janeiro,Pix,não
232.97,5,Brasília,TED,não
76.93,8,Curitiba,Pix,não
58.12,5,Brasília,Cartão Débito,sim
624.34,17,São Paulo,Pix,não
513.57,16,Recife,Cartão Crédito,não
122.25,11,Curitiba,Pix,não
374.41,2,Rio de Janeiro,Cartão Crédito,não
120.41,4,Recife,Pix,não
110.46,6,Porto Alegre,Pix,sim
34.1,9,Curitiba,Boleto,não
111.17,9,Recife,Pix,não
154.19,18,Brasília,TED,não
4.55,3,Porto Alegre,Pix,sim
117.44,9,Rio de Janeiro,Cartão Crédito,não
304.06,17,Rio de Janeiro,TED,sim
227.92,2,São Paulo,Pix,não
201.66,20,Brasília,Cartão Crédito,não
480.6,2,São Paulo,Pix,não
3.64,4,São Paulo,Boleto,não
162.86,15,Brasília,Boleto,não
309.62,19,Curitiba,Cartão Débito,não
155.89,12,Porto Alegre,Pix,não
78.28,10,Salvador,Boleto,não
29.29,12,São Paulo,TED,sim
437.07,18,Recife,TED,não
127.26,5,Porto Alegre,DOC,não
420.94,23,Curitiba,Pix,não
176.31,12,Brasília,TED,não
224.29,3,Rio de Janeiro,Boleto,sim
326.19,21,Curitiba,TED,não
215.27,4,São Paulo,Pix,não
101.52,18,Recife,Pix,não
144.16,4,Porto Alegre,TED,não
324.96,20,Brasília,TED,não
93.57,13,Rio de Janeiro,Pix,não
98.24,3,Porto Alegre,TED,não
20.12,11,Recife,Boleto,não
492.05,5,Salvador,Pix,não
19.09,18,Rio de Janeiro,Cartão Crédito,sim
208.94,9,Brasília,Cartão Débito,não
106.61,0,Porto Alegre,Pix,não
104.05,22,Curitiba,Pix,não
227.61,22,São Paulo,DOC,não
13.89,15,Brasília,Pix,não
180.14,3,Recife,Cartão Crédito,não
295.71,8,Curitiba,Pix,não
352.3,17,Porto Alegre,Pix,não
37.39,16,Rio de Janeiro,Pix,não
455.42,14,Curitiba,Pix,não
213.51,18,Curitiba,Pix,sim
427.17,6,Recife,Pix,não
132.83,17,São Paulo,Pix,não
156.19,5,Salvador,Boleto,não
502.76,18,Curitiba,Pix,não
460.34,20,Curitiba,Cartão Crédito,não
118.9,11,São Paulo,Pix,não
64.15,2,São Paulo,Pix,não
99.9,0,Rio de Janeiro,Pix,não
98.13,4,Porto Alegre,Cartão Crédito,sim
67.62,0,Rio de Janeiro,DOC,não
62.55,7,São Paulo,Pix,sim
394.75,6,Salvador,Pix,não
14.48,14,Brasília,Cartão Débito,não
226.4,10,São Paulo,Cartão Crédito,não
37.95,17,Rio de Janeiro,Pix,não
84.47,13,Recife,DOC,não
12.7,8,Recife,TED,não
62.93,4,Porto Alegre,Pix,não
292.57,22,Curitiba,Cartão Crédito,não
432.59,3,Salvador,Cartão Crédito,não
50.08,11,Recife,TED,não
124.56,0,Rio de Janeiro,Cartão Crédito,sim
127.1,23,Recife,DOC,não
413.62,12,Salvador,Pix,sim
287.77,0,Salvador,Pix,sim
143.93,2,Brasília,TED,não
222.19,21,São Paulo,Pix,não
375.93,7,São Paulo,Boleto,não
1.92,23,Rio de Janeiro,Pix,não
103.13,17,Curitiba,Pix,não
475.55,15,Salvador,Cartão Crédito,sim
269.66,19,São Paulo,Cartão Débito,não
156.54,19,Recife,Boleto,não
150.85,15,Salvador,Boleto,não
85.47,1,Brasília,Cartão Crédito,não
147.01,16,Curitiba,Boleto,não
213.06,9,Curitiba,Pix,sim
108.38,6,Curitiba,TED,não
250.46,9,São Paulo,DOC,não
394.99,18,Porto Alegre,TED,não
33.61,19,Curitiba,Pix,não
120.13,8,Rio de Janeiro,Cartão Crédito,não
104.86,21,Recife,Pix,não
232.61,16,Porto Alegre,Pix,não
57.5,8,Brasília,Pix,não
204.47,8,Recife,Pix,não
419.91,4,Rio de Janeiro,Cartão Crédito,não
108.3,23,Rio de Janeiro,Boleto,não
483.86,6,Salvador,Cartão Crédito,não
997.1,10,Porto Alegre,TED,não
22.43,7,Recife,DOC,não
53.07,13,São Paulo,Boleto,não
600.67,1,Salvador,TED,sim
635.58,9,Rio de Janeiro,TED,não
20.56,20,Curitiba,DOC,não
3.02,23,Brasília,Cartão Débito,não
35.13,15,Brasília,Cartão Crédito,não
1104.93,15,Rio de Janeiro,Pix,não
39.69,18,Curitiba,Pix,não
139.65,10,Recife,Boleto,não
377.33,5,Brasília,Pix,não
4.12,5,Curitiba,Pix,sim
185.52,6,Curitiba,Pix,não
64.88,15,São Paulo,TED,não
396.59,12,Rio de Janeiro,TED,sim
66.66,2,Curitiba,DOC,não
232.15,23,Salvador,Cartão Débito,não
224.31,23,Recife,TED,não
50.08,8,Brasília,Pix,não
7.08,23,Salvador,Boleto,não
105.27,2,São Paulo,Pix,não
68.27,5,Recife,Cartão Débito,não
331.07,16,Brasília,Pix,não
322.25,2,Rio de Janeiro,Cartão Débito,não
122.14,1,Recife,TED,não
186.54,11,Brasília,Cartão Crédito,não
185.4,23,São Paulo,Boleto,não
351.08,5,Salvador,Cartão Débito,sim
110.68,9,Brasília,Boleto,não
64.44,10,Curitiba,Boleto,não
61.59,15,São Paulo,Boleto,não
153.66,15,Recife,Cartão Crédito,não
119.26,23,Porto Alegre,Cartão Crédito,não
116.01,17,Rio de Janeiro,Pix,não
19.11,21,Salvador,Pix,não
253.6,22,São Paulo,Pix,sim
48.09,23,Salvador,TED,não
43.87,8,São Paulo,Cartão Crédito,não
106.46,20,São Paulo,Pix,não
51.7,18,Brasília,DOC,não
175.35,1,Curitiba,Boleto,não
92.87,23,Porto Alegre,Cartão Crédito,não
119.17,0,Rio de Janeiro,Boleto,não
154.08,15,Salvador,Pix,não
45.51,21,Rio de Janeiro,Cartão Débito,não
33.86,17,Curitiba,Pix,não
424.76,2,Brasília,Cartão Crédito,não
113.73,23,Brasília,Pix,não
106.24,0,Curitiba,Pix,não
7.25,5,Salvador,Cartão Crédito,não
137.82,18,Curitiba,Cartão Crédito,não
161.56,21,Recife,TED,não
163.67,18,Brasília,Boleto,não
245.54,10,Salvador,TED,sim
39.08,7,São Paulo,Pix,não
58.13,4,Rio de Janeiro,Cartão Crédito,não
332.92,19,Brasília,Cartão Crédito,não
588.14,8,Curitiba,Cartão Crédito,sim
29.22,14,São Paulo,DOC,não
137.69,20,Recife,Boleto,não
48.2,13,Porto Alegre,TED,não
12.39,3,Recife,Pix,não
78.76,23,São Paulo,TED,não
31.02,23,Salvador,Cartão Débito,não
247.53,7,Salvador,Pix,sim
152.6,19,São Paulo,Pix,não
31.06,16,Salvador,Boleto,não
1.86,1,Curitiba,Pix,não
330.22,19,Salvador,Cartão Crédito,não
38.76,15,Porto Alegre,Pix,não
186.39,9,Curitiba,Cartão Crédito,não
82.17,1,Rio de Janeiro,TED,não
176.13,10,Salvador,Pix,não
75.86,9,Porto Alegre,Cartão Crédito,não
18.19,18,Porto Alegre,Boleto,não
50.45,13,Rio de Janeiro,Pix,não
41.67,10,Recife,Pix,não
111.73,8,São Paulo,TED,não
214.75,6,Recife,Pix,não
61.25,14,Salvador,TED,sim
2.43,19,Salvador,DOC,não
146.35,16,Curitiba,TED,não
186.16,2,Brasília,Pix,sim
658.67,14,Salvador,DOC,não
178.06,13,Salvador,Pix,não
127.42,7,Curitiba,Boleto,sim
170.38,3,Brasília,Boleto,não
525.94,9,São Paulo,Pix,não
352.49,1,São Paulo,Pix,não
78.01,13,Porto Alegre,Pix,não
54.17,7,São Paulo,Boleto,não
60.93,22,Rio de Janeiro,Boleto,não
140.41,9,Rio de Janeiro,DOC,não
272.55,17,Brasília,Cartão Débito,sim
139.92,14,Recife,DOC,não
14.04,4,Porto Alegre,Cartão Crédito,não
257.17,21,Recife,Pix,não
327.95,12,Brasília,Pix,não
68.36,17,Rio de Janeiro,Pix,não
218.2,1,Curitiba,Boleto,não
111.23,12,Salvador,Pix,não
439.86,13,Porto Alegre,Boleto,não
373.16,9,Brasília,Boleto,não
149.07,3,Recife,Pix,não
235.21,14,Brasília,Boleto,não
429.71,7,Brasília,Pix,não
136.92,14,São Paulo,TED,não
75.16,13,Rio de Janeiro,Cartão Crédito,sim
280.21,20,Porto Alegre,Cartão Crédito,não
49.71,8,São Paulo,Pix,não
98.38,19,Rio de Janeiro,Pix,não
401.58,2,Brasília,TED,não
257.78,14,Rio de Janeiro,Pix,não
103.44,23,Recife,Cartão Débito,não
48.35,16,Porto Alegre,Pix,não
88.0,15,São Paulo,Cartão Débito,não
66.84,3,Porto Alegre,Cartão Débito,não
38.74,10,Brasília,TED,não
272.0,7,Recife,Pix,não
58.09,2,Rio de Janeiro,Cartão Crédito,sim
121.09,18,Salvador,Pix,não
97.51,13,Rio de Janeiro,DOC,não
804.34,8,Recife,Pix,não
99.22,2,Salvador,TED,não
16.67,3,Rio de Janeiro,Pix,não
18.82,3,São Paulo,Pix,não
178.69,10,Curitiba,Boleto,não
182.94,18,Rio de Janeiro,Cartão Débito,não
108.52,15,Brasília,Pix,não
113.07,22,Rio de Janeiro,TED,não
11.09,21,Porto Alegre,TED,não
145.36,16,Brasília,Pix,sim
140.53,9,Rio de Janeiro,Boleto,não
32.4,23,Rio de Janeiro,Cartão Crédito,sim
21.93,16,Brasília,Pix,não
26.38,15,São Paulo,Cartão Crédito,não
21.3,19,Salvador,Cartão Crédito,não
188.17,21,Salvador,Pix,não
43.75,5,Curitiba,Boleto,não
57.92,6,Curitiba,TED,não
38.13,13,Salvador,Boleto,sim
633.23,10,São Paulo,TED,não
385.68,11,Rio de Janeiro,Pix,não
52.4,13,Curitiba,Cartão Crédito,não
79.37,4,São Paulo,Boleto,não
47.12,4,São Paulo,Indefinido,não
135.41,19,Curitiba,Pix,não
3.96,21,Salvador,Cartão Crédito,sim
222.56,22,Brasília,TED,não
148.11,14,Recife,Cartão Crédito,sim
457.81,0,Salvador,Boleto,não
35.92,23,Brasília,TED,não
326.04,22,Salvador,Pix,não
314.01,8,Rio de Janeiro,Cartão Crédito,não
27.21,2,Brasília,Boleto,não
101.69,3,Porto Alegre,Cartão Débito,não
37.3,15,Recife,TED,não
58.8,6,Salvador,Boleto,não
61.1,21,Recife,Boleto,não
162.49,13,São Paulo,Boleto,não
106.01,15,Porto Alegre,Cartão Crédito,não
590.28,17,Rio de Janeiro,Pix,não
27.02,15,São Paulo,DOC,sim
727.58,15,Brasília,DOC,não
52.44,1,Brasília,Pix,não
296.45,9,Curitiba,TED,não
82.79,6,São Paulo,DOC,sim
30.88,14,Porto Alegre,Pix,não
390.23,8,São Paulo,Pix,não
73.88,6,São Paulo,Cartão Crédito,não
215.09,23,São Paulo,Pix,não
167.15,15,Recife,Pix,não
127.64,2,Curitiba,Boleto,não
136.96,16,Salvador,Pix,não
263.53,22,Rio de Janeiro,Boleto,não
18.37,7,Rio de Janeiro,Pix,não
220.63,1,Rio de Janeiro,Cartão Crédito,não
452.31,19,Recife,Pix,não
11.91,2,Curitiba,Pix,não
30.32,7,Porto Alegre,DOC,não
252.2,1,Curitiba,Pix,não
115.0,18,Recife,Cartão Crédito,não
103.35,16,Porto Alegre,Boleto,não
29.46,4,São Paulo,Cartão Crédito,não
141.36,19,Brasília,TED,não
27.06,16,São Paulo,Cartão Crédito,não
129.49,9,Rio de Janeiro,TED,não
288.46,8,São Paulo,Pix,não
59.75,21,Recife,Pix,não
131.09,5,Rio de Janeiro,Cartão Crédito,não
966.06,10,Brasília,Cartão Crédito,não
232.09,1,Porto Alegre,Pix,não
368.22,22,Porto Alegre,Cartão Crédito,não
107.18,11,Rio de Janeiro,Cartão Crédito,não
292.08,11,Salvador,TED,não
8.27,15,Salvador,Boleto,não
26.23,21,São Paulo,Pix,não
45.4,23,Salvador,Cartão Crédito,não
102.82,11,Curitiba,Boleto,não
373.83,20,Curitiba,TED,não
85.01,17,Porto Alegre,Cartão Crédito,não
212.62,12,Curitiba,Pix,não
247.1,14,Rio de Janeiro,Cartão Crédito,não
176.47,15,Curitiba,Pix,não
88.4,3,Recife,Cartão Crédito,não
172.1,11,Porto Alegre,Boleto,não
83.79,16,Brasília,Boleto,não
17.52,0,Curitiba,TED,sim
986.85,21,Recife,Cartão Crédito,não
27.21,17,Recife,Pix,não
15.02,21,Rio de Janeiro,Pix,não
421.62,15,Porto Alegre,Pix,não
71.86,0,Rio de Janeiro,Cartão Crédito,sim
210.13,9,Brasília,TED,não
79.8,18,Brasília,DOC,não
99.34,15,São Paulo,Cartão Crédito,sim
60.79,13,Brasília,Cartão Crédito,não
84.03,1,Porto Alegre,Pix,não
105.76,23,Salvador,DOC,não
254.89,5,Salvador,Pix,não
143.3,21,Porto Alegre,Cartão Crédito,não
574.93,22,Rio de Janeiro,Cartão Crédito,não
8.56,4,Recife,Cartão Crédito,não
139.86,11,São Paulo,Cartão Crédito,não
175.52,3,Salvador,TED,não
505.64,21,Salvador,TED,não
10.08,23,Brasília,TED,sim
170.43,3,Recife,Pix,não
384.32,4,Rio de Janeiro,Cartão Débito,não
55.4,6,Curitiba,TED,sim
417.97,5,São Paulo,Cartão Débito,não
3.85,12,Porto Alegre,Cartão Crédito,não
263.69,3,Recife,Cartão Crédito,não
540.95,12,Rio de Janeiro,Boleto,não
214.12,3,Rio de Janeiro,Pix,não
115.62,9,São Paulo,Pix,sim
9.18,19,São Paulo,Boleto,não
505.43,0,Brasília,Pix,sim
127.09,20,Brasília,Pix,não
,7,Porto Alegre,Boleto,não
234.12,6,Porto Alegre,Cartão Crédito,não
131.49,4,São Paulo,Cartão Crédito,não
26.56,2,São Paulo,Pix,não
48.23,14,Recife,Cartão Débito,não
13.33,16,Brasília,Boleto,não
170.8,22,Rio de Janeiro,Cartão Crédito,não
194.59,12,Salvador,Pix,não
,14,Salvador,Cartão Crédito,não
339.77,18,Salvador,Cartão Crédito,não
394.67,19,Brasília,Boleto,não
191.23,13,Brasília,TED,não
2.57,20,São Paulo,Cartão Crédito,não
237.64,12,Salvador,Cartão Débito,não
108.26,11,São Paulo,Cartão Crédito,não
166.74,23,Brasília,Pix,não
209.44,22,Curitiba,TED,não
86.23,8,Curitiba,Pix,não
498.02,2,Porto Alegre,Cartão Crédito,não
28.77,10,Brasília,Cartão Crédito,não
222.65,9,Salvador,Pix,não
0.87,0,Curitiba,Cartão Débito,não
517.13,16,Porto Alegre,Boleto,não
23.87,12,Porto Alegre,Pix,não
19.94,13,Brasília,TED,não
81.0,0,Porto Alegre,Pix,não
93.54,1,São Paulo,Boleto,não
48.24,1,São Paulo,Pix,não
175.95,6,São Paulo,Boleto,sim
117.01,8,Rio de Janeiro,Cartão Crédito,não
6.95,23,São Paulo,TED,não
77.03,3,Salvador,Pix,não
332.6,1,São Paulo,Boleto,não
234.04,18,Brasília,TED,não
258.1,4,Curitiba,Cartão Débito,não
239.54,8,Salvador,DOC,não
74.49,23,Curitiba,Pix,não
21.0,12,São Paulo,Boleto,não
63.62,11,São Paulo,Cartão Crédito,não
356.5,18,São Paulo,Pix,não
787.17,8,Porto Alegre,TED,não
136.18,9,Brasília,Cartão Crédito,não
1.95,18,Brasília,Pix,não
30.17,9,Brasília,Pix,não
77.75,11,Curitiba,Boleto,não
172.83,13,Salvador,Cartão Crédito,não
15.61,7,Salvador,Cartão Crédito,não
574.2,15,Rio de Janeiro,TED,não
90.85,16,Curitiba,TED,não
487.42,19,Brasília,Boleto,não
303.3,3,Recife,Cartão Crédito,sim
281.66,5,Rio de Janeiro,Boleto,não
186.65,11,São Paulo,Pix,não
197.12,17,Porto Alegre,Pix,não
203.22,6,Curitiba,Cartão Crédito,não
198.16,4,Porto Alegre,DOC,não
161.37,9,Rio de Janeiro,Pix,não
859.74,5,Salvador,Pix,sim
263.57,13,Recife,Cartão Crédito,não
300.07,5,Rio de Janeiro,Cartão Débito,não
411.87,13,Curitiba,Pix,não
48.58,11,Brasília,TED,não
17.51,21,São Paulo,Pix,sim
131.9,11,Brasília,Pix,não
144.34,7,Brasília,TED,não
353.43,9,Curitiba,Pix,não
117.32,15,Brasília,Cartão Crédito,não
169.19,19,Brasília,DOC,não
149.76,7,Curitiba,Cartão Crédito,não
7.79,8,Curitiba,Cartão Crédito,não
191.01,12,Recife,Pix,não
352.1,19,Brasília,Pix,não
34.28,16,Rio de Janeiro,Cartão Crédito,não
180.44,18,Salvador,Cartão Crédito,não
180.09,16,São Paulo,TED,não
35.87,6,Porto Alegre,Pix,não
26.36,0,São Paulo,Cartão Crédito,não
782.92,19,Curitiba,Pix,não
100.08,13,Porto Alegre,Pix,não
51.6,16,Curitiba,Cartão Débito,não
37.59,12,Salvador,Cartão Crédito,não
220.28,1,Salvador,Boleto,não
188.04,13,Recife,Pix,não
206.31,0,Brasília,DOC,não
18.42,4,Curitiba,Boleto,não
447.99,6,Salvador,Cartão Crédito,não
98.62,18,Curitiba,TED,sim
75.19,13,São Paulo,Cartão Débito,não
124.11,23,Brasília,Pix,não
98.88,13,Recife,Pix,não
398.4,14,Salvador,Pix,sim
529.75,4,Curitiba,Boleto,sim
72.32,4,Curitiba,Cartão Crédito,não
398.93,20,Curitiba,Cartão Crédito,não
304.22,23,São Paulo,Pix,não
534.17,1,Salvador,Cartão Crédito,sim
56.41,17,Curitiba,Pix,não
172.06,23,Curitiba,Pix,não
64.19,8,São Paulo,Boleto,não
347.56,9,Curitiba,Pix,não
1.07,17,Brasília,DOC,não
166.4,3,Brasília,TED,não
82.86,7,São Paulo,Pix,não
77.92,17,Brasília,Pix,não
207.07,19,Porto Alegre,TED,não
381.41,16,Porto Alegre,Pix,não
187.91,15,Porto Alegre,TED,não
383.7,17,Recife,Cartão Crédito,sim
61.47,6,Curitiba,Pix,não
146.59,0,Recife,Boleto,não
119.76,0,Brasília,Boleto,não
2.34,17,São Paulo,Cartão Crédito,não
162.75,3,Porto Alegre,Cartão Crédito,não
216.66,22,São Paulo,Pix,sim
179.26,19,Recife,Pix,não
266.57,20,Brasília,Boleto,não
169.42,19,Salvador,Cartão Crédito,sim
13.82,3,Curitiba,Pix,não
24.76,5,Salvador,DOC,não
181.5,2,Brasília,Cartão Crédito,sim
64.31,5,Porto Alegre,Cartão Crédito,não
16.6,12,Brasília,Boleto,sim
112.28,22,São Paulo,Pix,não
161.63,6,Rio de Janeiro,Pix,não
79.72,23,Porto Alegre,TED,não
254.9,3,Salvador,Pix,não
206.44,0,Curitiba,Cartão Débito,não
80.94,5,Porto Alegre,Pix,sim
281.2,23,Porto Alegre,Pix,não
209.22,4,Curitiba,Pix,não
202.92,12,Salvador,Boleto,não
161.23,18,Porto Alegre,DOC,não
